Nb_Locations : 141
 
from,to,distance,speed,duration 
21,48,8.931,0.628944,14.2,
21,49,11.9,0.741433,16.05,
21,50,10.508,0.79206,13.2667,
21,51,10.337,0.683815,15.1167,
21,52,9.643,0.857156,11.25,
21,53,6.645,0.565532,11.75,
21,54,23.323,1.00314,23.25,
21,55,5.548,0.526709,10.5333,
21,56,1.726,0.367234,4.7,
21,57,1.765,0.416929,4.23333,
21,58,8.612,0.722685,11.9167,
21,59,5.604,0.532025,10.5333,
21,60,4.018,0.505409,7.95,
21,61,5.382,0.528511,10.1833,
21,62,4.727,0.483169,9.78333,
21,63,8.127,0.707721,11.4833,
21,64,3.603,0.429781,8.38333,
21,65,10.601,0.801083,13.2333,
21,66,5.426,0.54716,9.91667,
21,67,8.953,0.603573,14.8333,
21,68,3.032,0.502541,6.03333,
21,69,8.28,0.628861,13.1667,
21,70,6.403,0.51361,12.4667,
21,71,3.478,0.446852,7.78333,
21,72,11.611,0.775791,14.9667,
21,73,9.828,0.850909,11.55,
21,74,7.42,0.54492,13.6167,
21,75,13.887,0.915626,15.1667,
21,76,5.835,0.553081,10.55,
21,77,1.561,0.418125,3.73333,
21,78,9.03,0.735142,12.2833,
21,79,5.733,0.5096,11.25,
21,80,4.035,0.469186,8.6,
21,81,2.769,0.4615,6,
21,82,7.748,0.618191,12.5333,
21,83,3.414,0.458255,7.45,
21,84,1.328,0.396418,3.35,
21,85,1.46,0.382533,3.81667,
21,86,20.755,1.09237,19,
21,87,12.416,0.955077,13,
21,88,5.676,0.528,10.75,
21,89,6.179,0.55417,11.15,
21,90,4.211,0.491556,8.56667,
21,91,14.959,0.805691,18.5667,
21,92,5.506,0.516188,10.6667,
21,93,4.859,0.544935,8.91667,
21,94,3.418,0.568089,6.01667,
21,95,11.582,0.88076,13.15,
21,96,6.814,0.54512,12.5,
21,97,3.338,0.51886,6.43333,
21,98,8.589,0.627698,13.6833,
21,99,13.178,0.993317,13.2667,
21,100,4.164,0.481387,8.65,
21,101,10.338,0.816158,12.6667,
21,102,2.757,0.501273,5.5,
21,103,0.532,0.362727,1.46667,
21,104,2.407,0.438967,5.48333,
21,105,3.126,0.505553,6.18333,
21,106,1.965,0.39697,4.95,
21,107,4.143,0.510431,8.11667,
21,108,7.11,0.59415,11.9667,
21,109,23.622,1.02704,23,
21,110,26.638,1.32527,20.1,
21,111,20.746,1.11239,18.65,
21,112,3.401,0.432331,7.86667,
21,113,6.566,0.563605,11.65,
21,114,6.37,0.55959,11.3833,
21,115,5.13,0.514716,9.96667,
21,116,2.339,0.431815,5.41667,
21,117,9.248,0.581026,15.9167,
21,118,1.83,0.422308,4.33333,
21,119,22.647,1.10653,20.4667,
21,120,10.674,0.896975,11.9,
21,121,1.755,0.359386,4.88333,
21,122,5.328,0.562817,9.46667,
21,123,25.563,1.14291,22.3667,
21,124,20.559,1.14006,18.0333,
21,125,1.744,0.402462,4.33333,
21,126,25.589,1.24824,20.5,
21,127,8.468,0.629591,13.45,
21,128,3.727,0.473771,7.86667,
21,129,4.686,0.476542,9.83333,
21,130,10.365,0.712371,14.55,
21,131,9.195,0.852705,10.7833,
21,132,2.664,0.522353,5.1,
21,133,2.33,0.427523,5.45,
21,134,2.229,0.412778,5.4,
21,135,8.402,0.72431,11.6,
21,136,4.596,0.483789,9.5,
21,137,21.582,1.08817,19.8333,
21,138,9.16,0.596743,15.35,
21,139,11.237,0.876749,12.8167,
21,140,8.963,0.594232,15.0833,
22,0,43.168,1.26716,34.0667,
22,1,40.499,1.31277,30.85,
22,2,40.085,1.29795,30.8833,
22,3,32.999,1.29917,25.4,
22,4,52.097,1.42732,36.5,
22,5,31.171,1.29969,23.9833,
22,6,31.732,1.20654,26.3,
22,7,36.399,1.23596,29.45,
22,8,38.816,1.33848,29,
22,9,35.156,1.31424,26.75,
22,10,17.448,0.900155,19.3833,
22,11,31.422,1.24856,25.1667,
22,12,39.543,1.33216,29.6833,
22,13,34.772,1.22365,28.4167,
22,14,36.408,1.23278,29.5333,
22,15,38.52,1.379,27.9333,
22,16,31.28,1.01449,30.8333,
22,17,34.055,1.28996,26.4,
22,18,31.814,1.25913,25.2667,
22,19,39.131,1.308,29.9167,
22,20,30.803,1.30521,23.6,
22,21,35.669,1.27999,27.8667,
22,22,0,0,0,
22,23,35.647,1.29312,27.5667,
22,24,39.161,1.33579,29.3167,
22,25,43.575,1.19602,36.4333,
22,26,33.127,1.33487,24.8167,
22,27,35.5,1.29878,27.3333,
22,28,31.331,1.21595,25.7667,
22,29,34.561,1.23801,27.9167,
22,30,54.364,1.34842,40.3167,
22,31,32.523,1.21128,26.85,
22,32,31.648,1.26676,24.9833,
22,33,31.559,1.25151,25.2167,
22,34,39.782,1.35467,29.3667,
22,35,36.99,1.25319,29.5167,
22,36,33.616,1.27817,26.3,
22,37,38.316,1.37169,27.9333,
22,38,31.329,1.27009,24.6667,
22,39,39.516,1.3194,29.95,
22,40,35.739,1.20266,29.7167,
22,41,39.721,1.3292,29.8833,
22,42,32.629,1.2213,26.7167,
22,43,29.098,1.25063,23.2667,
22,44,29.224,1.19607,24.4333,
22,45,35.488,1.22725,28.9167,
22,46,36.906,1.24682,29.6,
22,47,32.18,1.25703,25.6,
22,48,29.898,1.17554,25.4333,
22,49,42.619,1.24073,34.35,
22,50,30.486,1.17329,25.9833,
22,51,41.056,1.23663,33.2,
22,52,29.62,1.23588,23.9667,
22,53,40.035,1.35712,29.5,
22,54,18.009,0.890066,20.2333,
22,55,33.59,1.2911,26.0167,
22,56,39.159,1.32968,29.45,
22,57,34.405,1.34133,25.65,
22,58,32.122,1.25477,25.6,
22,59,36.005,1.2663,28.4333,
22,60,32.48,1.20818,26.8833,
22,61,39.725,1.33529,29.75,
22,62,32.768,1.29689,25.2667,
22,63,31.637,1.2571,25.1667,
22,64,39.679,1.3651,29.0667,
22,65,29.41,1.17483,25.0333,
22,66,36.901,1.26953,29.0667,
22,67,29.311,1.17479,24.95,
22,68,36.43,1.27526,28.5667,
22,69,30.551,1.15505,26.45,
22,70,39.793,1.31475,30.2667,
22,71,33.484,1.22428,27.35,
22,72,29.369,1.22541,23.9667,
22,73,29.806,1.26297,23.6,
22,74,35.462,1.21793,29.1167,
22,75,29.175,1.22413,23.8333,
22,76,39.225,1.38604,28.3,
22,77,38.784,1.36244,28.4667,
22,78,32.539,1.2523,25.9833,
22,79,32.498,1.20512,26.9667,
22,80,33.035,1.22352,27,
22,81,38.059,1.38817,27.4167,
22,82,35.635,1.23948,28.75,
22,83,39.583,1.31578,30.0833,
22,84,36.486,1.22299,29.8333,
22,85,38.994,1.33541,29.2,
22,86,37.594,1.21795,30.8667,
22,87,28.348,1.2219,23.2,
22,88,32.209,1.20935,26.6333,
22,89,33.03,1.19099,27.7333,
22,90,40.131,1.35807,29.55,
22,91,45.678,1.23957,36.85,
22,92,40.251,1.30969,30.7333,
22,93,31.653,1.21977,25.95,
22,94,32.416,1.34228,24.15,
22,95,31.988,1.17747,27.1667,
22,96,40.203,1.32902,30.25,
22,97,33.857,1.26254,26.8167,
22,98,30.231,1.16572,25.9333,
22,99,44.35,1.40274,31.6167,
22,100,33.942,1.20149,28.25,
22,101,30.315,1.19429,25.3833,
22,102,37.838,1.4207,26.6333,
22,103,35.59,1.29497,27.4833,
22,104,39.222,1.31765,29.7667,
22,105,32.787,1.29764,25.2667,
22,106,39.398,1.32653,29.7,
22,107,37.541,1.2255,30.6333,
22,108,31.135,1.15244,27.0167,
22,109,15.758,0.919728,17.1333,
22,110,12.023,0.970902,12.3833,
22,111,17.176,1.08824,15.7833,
22,112,33.778,1.25881,26.8333,
22,113,34.607,1.27466,27.15,
22,114,32.764,1.2356,26.5167,
22,115,40.149,1.32214,30.3667,
22,116,35.165,1.19949,29.3167,
22,117,29.671,1.15004,25.8,
22,118,34.238,1.36406,25.1,
22,119,16.369,0.946185,17.3,
22,120,34.318,1.19784,28.65,
22,121,39.292,1.32371,29.6833,
22,122,35.198,1.26687,27.7833,
22,123,15.384,0.929547,16.55,
22,124,17.713,1.03383,17.1333,
22,125,34.355,1.36149,25.2333,
22,126,12.877,0.929747,13.85,
22,127,30.35,1.16061,26.15,
22,128,39.024,1.35343,28.8333,
22,129,36.161,1.24837,28.9667,
22,130,31.38,1.15226,27.2333,
22,131,29.172,1.24136,23.5,
22,132,33.183,1.30215,25.4833,
22,133,38.362,1.37993,27.8,
22,134,34.84,1.32388,26.3167,
22,135,31.911,1.2613,25.3,
22,136,36.07,1.25899,28.65,
22,137,18.736,0.989577,18.9333,
22,138,29.104,1.15492,25.2,
22,139,35.795,1.24939,28.65,
22,140,29.048,1.16737,24.8833,
23,0,7.143,0.646425,11.05,
23,1,7.243,0.606109,11.95,
23,2,7.396,0.60789,12.1667,
23,3,2.8,0.624535,4.48333,
23,4,21.373,1.05027,20.35,
23,5,5.236,0.624573,8.38333,
23,6,8.097,0.761473,10.6333,
23,7,4.903,0.49861,9.83333,
23,8,6.195,0.553949,11.1833,
23,9,3.66,0.513084,7.13333,
23,10,26.034,1.22321,21.2833,
23,11,8.128,0.736677,11.0333,
23,12,8.155,0.744749,10.95,
23,13,5.507,0.500636,11,
23,14,4.913,0.495429,9.91667,
23,15,5.544,0.49722,11.15,
23,16,48.733,1.30651,37.3,
23,17,2.77,0.577083,4.8,
23,18,4.644,0.569816,8.15,
23,19,5.089,0.477094,10.6667,
23,20,5.557,0.623215,8.91667,
23,21,4.173,0.505818,8.25,
23,22,36.124,1.29709,27.85,
23,23,0,0,0,
23,24,5.051,0.502587,10.05,
23,25,13.545,0.851887,15.9,
23,26,3.291,0.512883,6.41667,
23,27,4.004,0.518877,7.71667,
23,28,8.289,0.643389,12.8833,
23,29,6.957,0.602338,11.55,
23,30,32.977,0.997791,33.05,
23,31,6.488,0.560115,11.5833,
23,32,8.354,0.769954,10.85,
23,33,8.265,0.745714,11.0833,
23,34,6.077,0.595784,10.2,
23,35,1.15,0.372973,3.08333,
23,36,6.011,0.606151,9.91667,
23,37,6.034,0.565688,10.6667,
23,38,8.035,0.762816,10.5333,
23,39,5.25,0.513866,10.2167,
23,40,5.902,0.49736,11.8667,
23,41,7.252,0.574795,12.6167,
23,42,5.482,0.569066,9.63333,
23,43,9.955,0.865652,11.5,
23,44,14.127,0.930428,15.1833,
23,45,1.252,0.366439,3.41667,
23,46,5.544,0.621757,8.91667,
23,47,4.434,0.62014,7.15,
23,48,14.801,0.913642,16.2,
23,49,8.777,0.817733,10.7333,
23,50,11.343,0.797866,14.2167,
23,51,7.213,0.737274,9.78333,
23,52,10.477,0.85877,12.2,
23,53,8.646,0.801793,10.7833,
23,54,24.158,0.998264,24.2,
23,55,3.391,0.58298,5.81667,
23,56,5.303,0.479187,11.0667,
23,57,2.909,0.482155,6.03333,
23,58,4.271,0.623504,6.85,
23,59,2.424,0.476852,5.08333,
23,60,6.768,0.576818,11.7333,
23,61,8.337,0.755619,11.0333,
23,62,3.495,0.580886,6.01667,
23,63,5.082,0.5808,8.75,
23,64,5.639,0.55924,10.0833,
23,65,11.435,0.806228,14.1833,
23,66,2.303,0.500652,4.6,
23,67,12.451,0.794745,15.6667,
23,68,4.934,0.551285,8.95,
23,69,12.578,0.81587,15.4167,
23,70,8.405,0.727706,11.55,
23,71,6.832,0.572514,11.9333,
23,72,8.188,0.627433,13.05,
23,73,10.663,0.855321,12.4667,
23,74,4.177,0.554469,7.53333,
23,75,8.579,0.626967,13.6833,
23,76,7.837,0.817774,9.58333,
23,77,5.761,0.565728,10.1833,
23,78,4.78,0.590123,8.1,
23,79,3.63,0.557033,6.51667,
23,80,7.388,0.578695,12.7667,
23,81,6.346,0.547069,11.6,
23,82,2.865,0.470959,6.08333,
23,83,5.316,0.513623,10.35,
23,84,4.99,0.488418,10.2167,
23,85,5.48,0.543471,10.0833,
23,86,14.057,0.872203,16.1167,
23,87,13.251,0.948759,13.9667,
23,88,8.915,0.7132,12.5,
23,89,9.736,0.715882,13.6,
23,90,6.246,0.608377,10.2667,
23,91,11.835,0.894332,13.2333,
23,92,7.542,0.602557,12.5167,
23,93,7.164,0.574652,12.4667,
23,94,4.812,0.618244,7.78333,
23,95,8.321,0.728847,11.4167,
23,96,8.815,0.764306,11.5333,
23,97,6.253,0.598373,10.45,
23,98,12.886,0.809592,15.9167,
23,99,12.962,1.00481,12.9,
23,100,7.079,0.559605,12.65,
23,101,11.172,0.820465,13.6167,
23,102,6.334,0.570631,11.1,
23,103,4.094,0.520424,7.86667,
23,104,5.984,0.53991,11.0833,
23,105,4.582,0.534864,8.56667,
23,106,5.542,0.48972,11.3167,
23,107,6.179,0.621005,9.95,
23,108,10.624,0.698182,15.2167,
23,109,26.769,1.19238,22.45,
23,110,27.473,1.3041,21.0667,
23,111,21.58,1.10008,19.6167,
23,112,2.24,0.437785,5.11667,
23,113,3.323,0.598739,5.55,
23,114,3.145,0.586025,5.36667,
23,115,7.166,0.606432,11.8167,
23,116,5.915,0.50198,11.7833,
23,117,14.574,0.879718,16.5667,
23,118,2.742,0.500061,5.48333,
23,119,23.482,1.09644,21.4167,
23,120,7.413,0.729148,10.1667,
23,121,5.332,0.473956,11.25,
23,122,0.962,0.424412,2.26667,
23,123,26.398,1.13134,23.3333,
23,124,21.394,1.12699,18.9833,
23,125,2.859,0.509021,5.61667,
23,126,26.424,1.23093,21.4667,
23,127,12.766,0.813121,15.7,
23,128,6.283,0.609015,10.3167,
23,129,2.487,0.433779,5.73333,
23,130,6.727,0.602418,11.1667,
23,131,10.029,0.853532,11.75,
23,132,5.579,0.613077,9.1,
23,133,5.907,0.53457,11.05,
23,134,3.344,0.499104,6.7,
23,135,4.03,0.563636,7.15,
23,136,2.644,0.438232,6.03333,
23,137,22.416,1.07856,20.7833,
23,138,14.007,0.877265,15.9667,
23,139,5.732,0.608708,9.41667,
23,140,13.951,0.891438,15.65,
24,0,14.422,0.914715,15.7667,
24,1,5.176,0.544842,9.5,
24,2,5.141,0.538325,9.55,
24,3,8.997,0.866485,10.3833,
24,4,16.667,1.13253,14.7167,
24,5,11.253,0.998787,11.2667,
24,6,12.619,1.08009,11.6833,
24,7,1.413,0.484457,2.91667,
24,8,1.171,0.439125,2.66667,
24,9,1.715,0.434177,3.95,
24,10,30.106,1.42009,21.2,
24,11,5.286,0.595047,8.88333,
24,12,6.153,0.544513,11.3,
24,13,1.284,0.447907,2.86667,
24,14,0.687,0.324567,2.11667,
24,15,0.497,0.295248,1.68333,
24,16,52.805,1.41885,37.2167,
24,17,10.054,0.883221,11.3833,
24,18,11.897,0.946711,12.5667,
24,19,0.558,0.27,2.06667,
24,20,10.885,0.998624,10.9,
24,21,1.478,0.404932,3.65,
24,22,38.881,1.39525,27.8667,
24,23,5.143,0.488259,10.5333,
24,24,0,0,0,
24,25,22.924,1.07962,21.2333,
24,26,9.125,0.931122,9.8,
24,27,1.286,0.32557,3.95,
24,28,13.528,0.986245,13.7167,
24,29,2.542,0.485732,5.23333,
24,30,39.744,1.11172,35.75,
24,31,4.037,0.530022,7.61667,
24,32,4.426,0.534326,8.28333,
24,33,4.42,0.570323,7.75,
24,34,4.15,0.611794,6.78333,
24,35,6.486,0.519573,12.4833,
24,36,2.488,0.481548,5.16667,
24,37,1.009,0.465692,2.16667,
24,38,5.194,0.619563,8.38333,
24,39,3.579,0.495935,7.21667,
24,40,1.371,0.419694,3.26667,
24,41,4.088,0.56,7.3,
24,42,12.712,0.908,14,
24,43,7.481,0.613197,12.2,
24,44,8.653,0.667326,12.9667,
24,45,6.493,0.524334,12.3833,
24,46,3.739,0.535418,6.98333,
24,47,12.262,0.950543,12.9,
24,48,7.976,0.665591,11.9833,
24,49,12.871,0.708495,18.1667,
24,50,7.484,0.590066,12.6833,
24,51,11.307,0.656747,17.2167,
24,52,6.488,0.582754,11.1333,
24,53,6.877,0.589457,11.6667,
24,54,26.915,1.11142,24.2167,
24,55,9.588,0.871636,11,
24,56,0.772,0.310872,2.48333,
24,57,2.736,0.430866,6.35,
24,58,12.204,0.94727,12.8833,
24,59,6.574,0.519684,12.65,
24,60,3.52,0.555789,6.33333,
24,61,5.614,0.55676,10.0833,
24,62,8.766,0.85522,10.25,
24,63,11.719,0.941285,12.45,
24,64,4.046,0.624062,6.48333,
24,65,7.759,0.629108,12.3333,
24,66,6.397,0.532344,12.0167,
24,67,7.998,0.633923,12.6167,
24,68,3.264,0.550112,5.93333,
24,69,7.326,0.669041,10.95,
24,70,6.234,0.54052,11.5333,
24,71,2.524,0.454775,5.55,
24,72,15.203,0.953166,15.95,
24,73,6.804,0.626135,10.8667,
24,74,12.623,0.982335,12.85,
24,75,17.479,1.08229,16.15,
24,76,6.067,0.580574,10.45,
24,77,0.369,0.481304,0.766667,
24,78,12.14,1.00055,12.1333,
24,79,9.773,0.832926,11.7333,
24,80,3.08,0.482507,6.38333,
24,81,1.321,0.426129,3.1,
24,82,11.94,1.02197,11.6833,
24,83,3.646,0.496054,7.35,
24,84,0.154,0.33,0.466667,
24,85,0.947,0.414745,2.28333,
24,86,22.016,1.20197,18.3167,
24,87,8.132,0.663837,12.25,
24,88,4.722,0.553359,8.53333,
24,89,5.224,0.584776,8.93333,
24,90,4.499,0.645789,6.96667,
24,91,15.929,0.770758,20.6667,
24,92,4.618,0.566626,8.15,
24,93,5.378,0.569101,9.45,
24,94,4.389,0.539631,8.13333,
24,95,12.843,1.03157,12.45,
24,96,6.288,0.528403,11.9,
24,97,2.618,0.463363,5.65,
24,98,7.634,0.665756,11.4667,
24,99,10.022,0.664442,15.0833,
24,100,3.444,0.438726,7.85,
24,101,7.313,0.605214,12.0833,
24,102,1.309,0.503462,2.6,
24,103,1.198,0.425325,2.81667,
24,104,1.175,0.414706,2.83333,
24,105,4.097,0.493614,8.3,
24,106,1.011,0.369878,2.73333,
24,107,4.374,0.545613,8.01667,
24,108,6.156,0.631385,9.75,
24,109,30.841,1.37888,22.3667,
24,110,30.23,1.43383,21.0833,
24,111,24.337,1.23958,19.6333,
24,112,4.371,0.43783,9.98333,
24,113,10.606,0.874121,12.1333,
24,114,10.41,0.877247,11.8667,
24,115,5.362,0.54253,9.88333,
24,116,1.384,0.4325,3.2,
24,117,8.293,0.605328,13.7,
24,118,2.8,0.435233,6.43333,
24,119,26.239,1.22421,21.4333,
24,120,11.936,1.06413,11.2167,
24,121,0.801,0.300375,2.66667,
24,122,6.298,0.543712,11.5833,
24,123,29.155,1.24861,23.35,
24,124,24.151,1.26999,19.0167,
24,125,2.715,0.422021,6.43333,
24,126,29.181,1.35831,21.4833,
24,127,7.513,0.668813,11.2333,
24,128,3.392,0.54272,6.25,
24,129,5.657,0.47405,11.9333,
24,130,13.809,0.950161,14.5333,
24,131,7.556,0.607721,12.4333,
24,132,3.441,0.52401,6.56667,
24,133,0.883,0.348553,2.53333,
24,134,3.567,0.532388,6.7,
24,135,11.993,0.953086,12.5833,
24,136,5.566,0.479139,11.6167,
24,137,25.173,1.21024,20.8,
24,138,8.206,0.624822,13.1333,
24,139,12.499,1.03014,12.1333,
24,140,8.009,0.622461,12.8667,
25,0,13.611,0.818297,16.6333,
25,1,21.428,0.974738,21.9833,
25,2,21.581,0.972117,22.2,
25,3,14.552,0.925896,15.7167,
25,4,35.373,1.24188,28.4833,
25,5,16.973,0.887864,19.1167,
25,6,16.596,1.00278,16.55,
25,7,20.73,1.00958,20.5333,
25,8,22.091,1.05362,20.9667,
25,9,16.155,0.818666,19.7333,
25,10,30.989,1.24204,24.95,
25,11,19.727,0.837072,23.5667,
25,12,22.567,1.05535,21.3833,
25,13,18.003,0.762839,23.6,
25,14,17.408,0.773116,22.5167,
25,15,21.796,1.09528,19.9,
25,16,43.048,1.19744,35.95,
25,17,13.589,0.939332,14.4667,
25,18,16.38,0.849438,19.2833,
25,19,17.584,0.755759,23.2667,
25,20,17.295,0.880153,19.65,
25,21,16.668,0.799424,20.85,
25,22,43.762,1.21561,36,
25,23,13.544,0.853613,15.8667,
25,24,17.546,0.774658,22.65,
25,25,0,0,0,
25,26,15.682,0.869612,18.0333,
25,27,16.5,0.812141,20.3167,
25,28,16.427,0.964403,17.0333,
25,29,18.708,0.821728,22.7667,
25,30,20.046,1.03955,19.2833,
25,31,18.239,0.799372,22.8167,
25,32,19.054,0.814274,23.4,
25,33,19.865,0.841143,23.6167,
25,34,19.677,1.01167,19.45,
25,35,13.406,0.838749,15.9833,
25,36,17.763,0.839858,21.15,
25,37,21.34,1.01458,21.0333,
25,38,19.635,0.850614,23.0833,
25,39,19.569,1.0201,19.1833,
25,40,23.034,1.03757,22.2,
25,41,22.996,1.05165,21.8667,
25,42,17.197,0.847839,20.2833,
25,43,21.017,0.87087,24.1333,
25,44,25.12,0.88711,28.3167,
25,45,13.413,0.843585,15.9,
25,46,19.729,1.04111,18.95,
25,47,15.864,0.912598,17.3833,
25,48,24.291,0.8357,29.0667,
25,49,5.344,0.75981,7.03333,
25,50,22.405,0.834451,26.85,
25,51,11.997,0.86206,13.9167,
25,52,21.54,0.867383,24.8333,
25,53,23.059,1.08683,21.2167,
25,54,40.746,1.14993,35.4333,
25,55,15.143,0.889022,17.0333,
25,56,22.435,1.04755,21.4167,
25,57,15.405,0.826744,18.6333,
25,58,16.027,0.902083,17.7667,
25,59,12.055,0.876727,13.75,
25,60,18.52,0.806972,22.95,
25,61,21.604,0.979773,22.05,
25,62,15.247,0.884739,17.2333,
25,63,16.819,0.86399,19.4667,
25,64,19.824,0.978158,20.2667,
25,65,22.498,0.838956,26.8167,
25,66,11.918,0.870987,13.6833,
25,67,23.514,0.830883,28.3,
25,68,19.254,1.07564,17.9,
25,69,23.641,0.842816,28.05,
25,70,22.817,1.03792,21.9833,
25,71,18.583,0.802144,23.1667,
25,72,17.974,0.913932,19.6667,
25,73,21.725,0.866113,25.0833,
25,74,14.019,0.873458,16.05,
25,75,17.818,0.899899,19.8,
25,76,22.249,1.11152,20.0167,
25,77,21.068,1.02604,20.5333,
25,78,15.002,0.882471,17,
25,79,15.367,0.870652,17.65,
25,80,19.14,0.798054,23.9833,
25,81,21.335,1.10069,19.3833,
25,82,12.774,0.924536,13.8167,
25,83,19.635,1.01648,19.3167,
25,84,17.485,0.766326,22.8167,
25,85,20.786,1.01726,20.4333,
25,86,6.408,0.89414,7.16667,
25,87,24.244,0.895163,27.0833,
25,88,20.515,0.819507,25.0333,
25,89,21.336,0.816429,26.1333,
25,90,20.432,0.999935,20.4333,
25,91,1.709,0.617711,2.76667,
25,92,21.727,0.963503,22.55,
25,93,18.916,0.798705,23.6833,
25,94,16.564,0.871789,19,
25,95,16.821,0.970442,17.3333,
25,96,23.227,1.05737,21.9667,
25,97,18.005,0.831,21.6667,
25,98,23.949,0.838355,28.5667,
25,99,22.084,0.964367,22.9,
25,100,18.831,0.788458,23.8833,
25,101,22.235,0.847048,26.25,
25,102,21.114,1.13415,18.6167,
25,103,16.589,0.810537,20.4667,
25,104,21.291,0.993359,21.4333,
25,105,16.935,0.841839,20.1167,
25,106,22.674,1.04649,21.6667,
25,107,20.364,1.01905,19.9833,
25,108,23.055,0.826838,27.8833,
25,109,31.725,1.21552,26.1,
25,110,38.741,1.30076,29.7833,
25,111,33.771,1.16653,28.95,
25,112,14.735,0.831703,17.7167,
25,113,13.165,0.934793,14.0833,
25,114,14.617,0.893096,16.3667,
25,115,21.352,0.977208,21.85,
25,116,19.312,0.799117,24.1667,
25,117,24.147,0.819468,29.4667,
25,118,15.238,0.842654,18.0833,
25,119,39.494,1.21958,32.3833,
25,120,14.162,0.935815,15.1333,
25,121,22.568,1.0424,21.65,
25,122,13.218,0.876331,15.0833,
25,123,39.683,1.18693,33.4333,
25,124,33.232,1.06855,31.1,
25,125,15.355,0.842909,18.2167,
25,126,38.086,1.26532,30.1,
25,127,23.828,0.840988,28.3333,
25,128,19.948,1.01003,19.75,
25,129,14.982,0.8172,18.3333,
25,130,17.335,0.904435,19.1667,
25,131,21.092,0.865017,24.3833,
25,132,17.33,0.852295,20.3333,
25,133,21.637,1.09462,19.7667,
25,134,15.84,0.820725,19.3,
25,135,15.767,0.863157,18.2667,
25,136,15.139,0.812469,18.6333,
25,137,34.255,1.04119,32.9,
25,138,23.721,0.823169,28.8167,
25,139,11.072,0.961389,11.5167,
25,140,23.524,0.823958,28.55,
26,0,9.081,0.748434,12.1333,
26,1,11.93,0.89587,13.3167,
26,2,12.084,0.892906,13.5333,
26,3,1.443,0.353388,4.08333,
26,4,22.838,1.17722,19.4,
26,5,3.376,0.664131,5.08333,
26,6,5.983,0.758943,7.88333,
26,7,11.233,0.946601,11.8667,
26,8,9.557,0.803109,11.9,
26,9,5.147,0.531532,9.68333,
26,10,23.92,1.29065,18.5333,
26,11,6.13,0.641885,9.55,
26,12,10.285,0.818435,12.5667,
26,13,5.379,0.520548,10.3333,
26,14,6.157,0.518848,11.8667,
26,15,9.262,0.854954,10.8333,
26,16,46.619,1.34932,34.55,
26,17,0.929,0.586737,1.58333,
26,18,2.784,0.574021,4.85,
26,19,6.415,0.514572,12.4667,
26,20,3.698,0.658398,5.61667,
26,21,7.006,0.608336,11.5167,
26,22,34.368,1.26975,27.0667,
26,23,2.593,0.60537,4.28333,
26,24,7.884,0.59204,13.3167,
26,25,14.316,0.935686,15.3,
26,26,0,0,0,
26,27,6.837,0.622489,10.9833,
26,28,6.429,0.670852,9.58333,
26,29,5.168,0.525559,9.83333,
26,30,31.136,1.04425,29.8167,
26,31,4.699,0.475447,9.88333,
26,32,6.356,0.678577,9.36667,
26,33,6.267,0.652813,9.6,
26,34,10.18,0.944049,10.7833,
26,35,3.567,0.502394,7.1,
26,36,4.222,0.513834,8.21667,
26,37,9.057,0.836031,10.8333,
26,38,6.037,0.667072,9.05,
26,39,10.071,0.959143,10.5,
26,40,6.346,0.545501,11.6333,
26,41,10.462,0.818409,12.7833,
26,42,3.622,0.571895,6.33333,
26,43,8.198,0.764977,10.7167,
26,44,12.37,0.858035,14.4167,
26,45,2.361,0.575854,4.1,
26,46,10.231,0.994911,10.2833,
26,47,2.574,0.668571,3.85,
26,48,11.112,0.695224,15.9833,
26,49,10.761,0.90938,11.8333,
26,50,9.587,0.712788,13.45,
26,51,9.151,0.842117,10.8667,
26,52,8.721,0.76277,11.4333,
26,53,10.776,0.869032,12.4,
26,54,22.402,0.955989,23.4333,
26,55,1.876,0.543768,3.45,
26,56,6.42,0.503529,12.75,
26,57,5.742,0.618528,9.28333,
26,58,2.411,0.679155,3.55,
26,59,3.533,0.614435,5.75,
26,60,4.979,0.497072,10.0167,
26,61,10.467,0.827431,12.65,
26,62,1.387,0.422437,3.28333,
26,63,3.222,0.591193,5.45,
26,64,10.326,0.891453,11.5833,
26,65,9.679,0.721416,13.4167,
26,66,3.584,0.619712,5.78333,
26,67,10.431,0.665809,15.6667,
26,68,9.756,1.05661,9.23333,
26,69,10.462,0.69902,14.9667,
26,70,10.535,0.800127,13.1667,
26,71,5.043,0.493605,10.2167,
26,72,6.329,0.649128,9.75,
26,73,8.907,0.759119,11.7333,
26,74,2.335,0.543023,4.3,
26,75,6.719,0.647095,10.3833,
26,76,9.967,0.889911,11.2,
26,77,9.526,0.839295,11.35,
26,78,2.92,0.610453,4.78333,
26,79,1.771,0.55057,3.21667,
26,80,5.599,0.506697,11.05,
26,81,8.801,0.854466,10.3,
26,82,2.508,0.637627,3.93333,
26,83,10.138,0.951925,10.65,
26,84,7.823,0.580198,13.4833,
26,85,11.289,0.959405,11.7667,
26,86,12.216,0.946977,12.9,
26,87,11.495,0.871934,13.1833,
26,88,6.917,0.628818,11,
26,89,7.738,0.638624,12.1167,
26,90,10.934,0.929235,11.7667,
26,91,13.82,0.964186,14.3333,
26,92,10.992,0.807246,13.6167,
26,93,6.361,0.615581,10.3333,
26,94,3.023,0.498297,6.06667,
